date,temperature_2m_mean,temperature_2m_median,wind_speed_10m_mean,wind_speed_10m_median,wind_speed_100m_mean,wind_speed_100m_median,wind_direction_10m_mean,wind_direction_10m_median,wind_direction_100m_mean,wind_direction_100m_median,wind_gusts_10m_mean,wind_gusts_10m_median,rain_mean,rain_median,wind_speed_200m_mean,wind_speed_200m_median,wind_direction_200m_mean,wind_direction_200m_median,alpha_shear_mean,alpha_shear_median
2026-04-23 00:00:00-06:00,24.925,24.925,5.3857527,5.3857527,12.938089,12.938089,313.3319,313.3319,314.6114,314.6114,12.059999,12.059999,0.0,0.0,16.844489892290095,16.844489892290095,314.6114,314.6114,0.3807940356110236,0.3807940356110236
2026-04-23 01:00:00-06:00,24.7,24.7,5.996562,5.996562,13.06665,13.06665,316.3213,316.3213,314.05826,314.05826,10.26,10.26,0.0,0.0,16.521182721873245,16.521182721873245,314.05826,314.05826,0.33873929024299043,0.33873929024299043
2026-04-23 02:00:00-06:00,24.5,24.5,6.3230577,6.3230577,14.18462,14.18462,317.69824,317.69824,318.0417,318.0417,11.339999,11.339999,0.0,0.0,18.090528913108297,18.090528913108297,318.0417,318.0417,0.35094590920600344,0.35094590920600344
2026-04-23 03:00:00-06:00,24.425,24.425,6.582898,6.582898,14.690597,14.690597,328.70447,328.70447,323.94775,323.94775,12.059999,12.059999,0.0,0.0,18.706223802204526,18.706223802204526,323.94775,323.94775,0.3485718811652469,0.3485718811652469
2026-04-23 04:00:00-06:00,24.225,24.225,8.124231,8.124231,17.134094,17.134094,320.26324,320.26324,318.4613,318.4613,14.04,14.04,0.0,0.0,21.453606279735858,21.453606279735858,318.4613,318.4613,0.3241478229044624,0.3241478229044624
2026-04-23 05:00:00-06:00,24.375,24.375,8.664761,8.664761,18.86084,18.86084,312.93497,312.93497,313.32434,313.32434,16.02,16.02,0.0,0.0,23.850492432565815,23.850492432565815,313.32434,313.32434,0.3396739937301365,0.3396739937301365
2026-04-23 06:00:00-06:00,24.425,24.425,7.66619,7.66619,17.09496,17.09496,313.39233,313.39233,311.11877,311.11877,15.84,15.84,0.0,0.0,21.785122520658163,21.785122520658163,311.11877,311.11877,0.3512880958212487,0.3512880958212487
2026-04-23 07:00:00-06:00,26.075,26.075,5.6740994,5.6740994,13.153189,13.153189,313.7835,313.7835,310.64325,310.64325,14.039999,14.039999,0.0,0.0,16.98025210598669,16.98025210598669,310.64325,310.64325,0.3705128926296878,0.3705128926296878
2026-04-23 08:00:00-06:00,28.55,28.55,5.7083015,5.7083015,8.061998,8.061998,305.73596,305.73596,306.51923,306.51923,16.739998,16.739998,0.0,0.0,8.948365425394629,8.948365425394629,306.51923,306.51923,0.15304414795150567,0.15304414795150567
2026-04-23 09:00:00-06:00,30.875,30.875,9.331841,9.331841,12.130648,12.130648,284.8698,284.8698,289.38748,289.38748,24.48,24.48,0.0,0.0,13.127683456188926,13.127683456188926,289.38748,289.38748,0.11435886259305794,0.11435886259305794
2026-04-23 10:00:00-06:00,32.5,32.5,11.212676,11.212676,14.234983,14.234983,264.50943,264.50943,271.90698,271.90698,29.16,29.16,0.0,0.0,15.296063421908222,15.296063421908222,271.90698,271.90698,0.10404677940808553,0.10404677940808553
2026-04-23 11:00:00-06:00,33.0,33.0,13.209372,13.209372,16.04829,16.04829,236.16972,236.16972,241.69196,241.69196,32.04,32.04,0.05,0.05,17.016978833884053,17.016978833884053,241.69196,241.69196,0.08476150327040871,0.08476150327040871
2026-04-23 12:00:00-06:00,31.9,31.9,17.366505,17.366505,21.570862,21.570862,226.92796,226.92796,229.46771,229.46771,39.96,39.96,0.0,0.0,23.025764283749858,23.025764283749858,229.46771,229.46771,0.09429437027270571,0.09429437027270571
2026-04-23 13:00:00-06:00,30.95,30.95,14.906783,14.906783,18.824352,18.824352,226.78387,226.78387,230.16122,230.16122,41.399998,41.399998,0.0,0.0,20.19462846574027,20.19462846574027,230.16122,230.16122,0.10268258887752901,0.10268258887752901
2026-04-23 14:00:00-06:00,29.3,29.3,11.231567,11.231567,14.7289095,14.7289095,207.53027,207.53027,212.0572,212.0572,39.42,39.42,0.4,0.4,15.981623407848183,15.981623407848183,212.0572,212.0572,0.11587435660845513,0.11587435660845513
2026-04-23 15:00:00-06:00,28.900002,28.900002,10.511368,10.511368,13.225096,13.225096,231.0386,231.0386,231.29767,231.29767,34.019997,34.019997,0.20000002,0.20000002,14.172247421101899,14.172247421101899,231.29767,231.29767,0.10110628225105193,0.10110628225105193
2026-04-23 16:00:00-06:00,28.45,28.45,6.150081,6.150081,7.736185,7.736185,291.06888,291.06888,291.4522,291.4522,26.099998,26.099998,0.099999994,0.099999994,8.290083817134168,8.290083817134168,291.4522,291.4522,0.09799685326475058,0.09799685326475058
2026-04-23 17:00:00-06:00,26.275002,26.275002,8.771917,8.771917,11.352398,11.352398,343.6229,343.6229,345.83093,345.83093,21.96,21.96,0.45,0.45,12.269058331504846,12.269058331504846,345.83093,345.83093,0.11158878894421669,0.11158878894421669
2026-04-23 18:00:00-06:00,26.05,26.05,3.351391,3.351391,3.9190612,3.9190612,339.93896,339.93896,339.45026,339.45026,19.259998,19.259998,0.15,0.15,4.108722663860259,4.108722663860259,339.45026,339.45026,0.06454794498360261,0.06454794498360261
2026-04-23 19:00:00-06:00,25.525002,25.525002,1.2268238,1.2268238,2.3807197,2.3807197,297.08112,297.08112,279.99152,279.99152,8.639999,8.639999,0.05,0.05,2.9076191147846853,2.9076191147846853,279.99152,279.99152,0.2835174270573655,0.2835174270573655
2026-04-23 20:00:00-06:00,25.2,25.2,2.2861097,2.2861097,3.1631842,3.1631842,341.21567,341.21567,333.88788,333.88788,4.5,4.5,0.0,0.0,3.50716377907609,3.50716377907609,333.88788,333.88788,0.15661869601661232,0.15661869601661232
2026-04-23 21:00:00-06:00,24.925,24.925,3.8392596,3.8392596,5.8471413,5.8471413,185.69241,185.69241,189.20038,189.20038,7.0199995,7.0199995,0.0,0.0,6.644513378173123,6.644513378173123,189.20038,189.20038,0.18458673101391548,0.18458673101391548
2026-04-23 22:00:00-06:00,24.7,24.7,2.7002544,2.7002544,3.9186954,3.9186954,160.75456,160.75456,163.05028,163.05028,7.38,7.38,0.0,0.0,4.38519256347774,4.38519256347774,163.05028,163.05028,0.16594735185056503,0.16594735185056503
2026-04-23 23:00:00-06:00,24.5,24.5,3.254918,3.254918,6.0601945,6.0601945,319.55237,319.55237,302.5979,302.5979,5.58,5.58,0.0,0.0,7.308299182635759,7.308299182635759,302.5979,302.5979,0.27205383892906015,0.27205383892906015
2026-04-24 00:00:00-06:00,24.325,24.325,3.2638292,3.2638292,7.0053988,7.0053988,335.39557,335.39557,316.761,316.761,7.2,7.2,0.0,0.0,8.828532456508906,8.828532456508906,316.761,316.761,0.33239284033252975,0.33239284033252975
2026-04-24 01:00:00-06:00,24.125,24.125,2.5823889,2.5823889,6.753457,6.753457,335.33087,335.33087,306.82596,306.82596,5.9399996,5.9399996,0.0,0.0,9.0200677159598,9.0200677159598,306.82596,306.82596,0.41756423820407534,0.41756423820407534
2026-04-24 02:00:00-06:00,24.05,24.05,4.1005816,4.1005816,8.915672,8.915672,340.50232,340.50232,316.68726,316.68726,8.1,8.1,0.0,0.0,11.285732191229917,11.285732191229917,316.68726,316.68726,0.3417676637909843,0.3417676637909843
2026-04-24 03:00:00-06:00,24.0,24.0,4.0545826,4.0545826,9.43565,9.43565,330.4818,330.4818,313.60114,313.60114,8.639999,8.639999,0.0,0.0,12.168041177070357,12.168041177070357,313.60114,313.60114,0.3666633255656387,0.3666633255656387
2026-04-24 04:00:00-06:00,23.75,23.75,3.2513752,3.2513752,8.037907,8.037907,355.36005,355.36005,325.96475,325.96475,8.1,8.1,0.0,0.0,10.634044058505543,10.634044058505543,325.96475,325.96475,0.40393888697525193,0.40393888697525193
2026-04-24 05:00:00-06:00,23.575,23.575,2.623765,2.623765,6.6836452,6.6836452,184.37305,184.37305,334.00848,334.00848,7.0199995,7.0199995,0.0,0.0,8.878081057587993,8.878081057587993,334.00848,334.00848,0.4081281426586032,0.4081281426586032
2026-04-24 06:00:00-06:00,23.525002,23.525002,1.7716384,1.7716384,4.203879,4.203879,14.872475,14.872475,317.96582,317.96582,4.68,4.68,0.0,0.0,5.454918861891277,5.454918861891277,317.96582,317.96582,0.3741411217216017,0.3741411217216017
2026-04-24 07:00:00-06:00,24.775002,24.775002,1.9093683,1.9093683,3.6296058,3.6296058,352.06448,352.06448,293.50128,293.50128,8.280001,8.280001,0.0,0.0,4.4304290023015005,4.4304290023015005,293.50128,293.50128,0.29083331942446006,0.29083331942446006
2026-04-24 08:00:00-06:00,26.75,26.75,3.4187145,3.4187145,4.1865244,4.1865244,343.1776,343.1776,330.12823,330.12823,13.68,13.68,0.0,0.0,4.449810952935975,4.449810952935975,330.12823,330.12823,0.08803609444184102,0.08803609444184102
2026-04-24 09:00:00-06:00,28.9,28.9,4.8833523,4.8833523,6.3110733,6.3110733,274.78604,274.78604,273.0559,273.0559,16.92,16.92,0.05,0.05,6.819137464284845,6.819137464284845,273.0559,273.0559,0.11507416631994698,0.11507416631994698
2026-04-24 10:00:00-06:00,29.775002,29.775002,8.4309435,8.4309435,10.355669,10.355669,243.37604,243.37604,248.15323,248.15323,23.939999,23.939999,0.0,0.0,11.01694249630124,11.01694249630124,248.15323,248.15323,0.08915522251029548,0.08915522251029548
2026-04-24 11:00:00-06:00,30.525002,30.525002,10.775001,10.775001,13.313017,13.313017,231.62025,231.62025,234.80348,234.80348,28.079998,28.079998,0.15,0.15,14.188283395844657,14.188283395844657,234.80348,234.80348,0.09197011124179379,0.09197011124179379
2026-04-24 12:00:00-06:00,30.75,30.75,13.620692,13.620692,17.043013,17.043013,228.28638,228.28638,230.42384,230.42384,32.58,32.58,0.15,0.15,18.232725331767774,18.232725331767774,230.42384,230.42384,0.09740728739323842,0.09740728739323842
2026-04-24 13:00:00-06:00,31.2,31.2,14.6128235,14.6128235,18.357939,18.357939,236.6467,236.6467,239.31007,239.31007,34.199997,34.199997,0.05,0.05,19.663145348239055,19.663145348239055,239.31007,239.31007,0.09908638396417514,0.09908638396417514
2026-04-24 14:00:00-06:00,30.075,30.075,15.550706,15.550706,20.06651,20.06651,241.29333,241.29333,242.21027,242.21027,36.54,36.54,0.0,0.0,21.667246904149536,21.667246904149536,242.21027,242.21027,0.11075474628063575,0.11075474628063575
2026-04-24 15:00:00-06:00,30.175,30.175,14.243244,14.243244,18.522503,18.522503,263.53552,263.53552,262.57294,262.57294,35.46,35.46,0.05,0.05,20.046784823016026,20.046784823016026,262.57294,262.57294,0.11415584541500251,0.11415584541500251
2026-04-24 16:00:00-06:00,29.8,29.8,13.34539,13.34539,17.564793,17.564793,270.623,270.623,270.10852,270.10852,32.760002,32.760002,0.049999952,0.049999952,19.080795957644234,19.080795957644234,270.10852,270.10852,0.11982432887213224,0.11982432887213224
2026-04-24 17:00:00-06:00,28.925,28.925,11.265978,11.265978,15.670803,15.670803,287.88678,287.88678,290.07797,290.07797,30.599998,30.599998,0.049999997,0.049999997,17.312292435010885,17.312292435010885,290.07797,290.07797,0.14485492125666377,0.14485492125666377
2026-04-24 18:00:00-06:00,27.575,27.575,9.4178505,9.4178505,13.355845,13.355845,314.41974,314.41974,321.10632,321.10632,23.220001,23.220001,0.05,0.05,14.849754057727631,14.849754057727631,321.10632,321.10632,0.15335155676831067,0.15335155676831067
2026-04-24 19:00:00-06:00,26.725,26.725,4.8081017,4.8081017,8.153077,8.153077,340.0813,340.0813,337.4306,337.4306,17.460001,17.460001,0.05,0.05,9.583480828752059,9.583480828752059,337.4306,337.4306,0.23536249146700855,0.23536249146700855
2026-04-24 20:00:00-06:00,26.225,26.225,3.7687578,3.7687578,7.2534046,7.2534046,344.9146,344.9146,325.5432,325.5432,9.9,9.9,0.0,0.0,8.835862307583136,8.835862307583136,325.5432,325.5432,0.2824343063708466,0.2824343063708466
2026-04-24 21:00:00-06:00,25.725,25.725,2.6347392,2.6347392,5.050722,5.050722,179.73228,179.73228,326.08307,326.08307,6.4799995,6.4799995,0.0,0.0,6.144150274078709,6.144150274078709,326.08307,326.08307,0.2828202791015081,0.2828202791015081
2026-04-24 22:00:00-06:00,25.375,25.375,4.0113716,4.0113716,5.7917624,5.7917624,191.48575,191.48575,336.66382,336.66382,7.74,7.74,0.0,0.0,6.468925967716281,6.468925967716281,336.66382,336.66382,0.16004024506595327,0.16004024506595327
2026-04-24 23:00:00-06:00,25.25,25.25,0.9116092,0.9116092,3.8187914,3.8187914,170.78253,170.78253,278.52838,278.52838,7.38,7.38,0.0,0.0,4.487530174839131,4.487530174839131,278.52838,278.52838,0.28880794104296736,0.28880794104296736
2026-04-25 00:00:00-06:00,24.925,24.925,6.1522684,6.1522684,9.603723,9.603723,197.63876,197.63876,206.53067,206.53067,10.98,10.98,0.050000012,0.050000012,10.987493930534866,10.987493930534866,206.53067,206.53067,0.19556320993332618,0.19556320993332618
2026-04-25 01:00:00-06:00,25.325,25.325,6.6321354,6.6321354,12.765087,12.765087,256.89993,256.89993,249.9201,249.9201,12.779999,12.779999,0.0,0.0,15.6280429317131,15.6280429317131,249.9201,249.9201,0.3041651626014673,0.3041651626014673
2026-04-25 02:00:00-06:00,24.025,24.025,8.731948,8.731948,15.521824,15.521824,248.62682,248.62682,249.91214,249.91214,15.66,15.66,0.099999994,0.099999994,18.509358772155128,18.509358772155128,249.91214,249.91214,0.25576135284017293,0.25576135284017293
2026-04-25 03:00:00-06:00,24.3,24.3,8.251862,8.251862,14.725403,14.725403,265.82104,265.82104,265.07745,265.07745,18.720001,18.720001,0.1,0.1,17.54119234251023,17.54119234251023,265.07745,265.07745,0.2517980298883339,0.2517980298883339
2026-04-25 04:00:00-06:00,24.325,24.325,5.5630493,5.5630493,11.167074,11.167074,278.94684,278.94684,271.81927,271.81927,13.68,13.68,0.0,0.0,13.802831062470391,13.802831062470391,271.81927,271.81927,0.30648530899916204,0.30648530899916204
2026-04-25 05:00:00-06:00,24.225,24.225,4.618618,4.618618,9.731091,9.731091,283.95087,283.95087,269.32156,269.32156,9.54,9.54,0.0,0.0,12.183307183096753,12.183307183096753,269.32156,269.32156,0.3251847500805111,0.3251847500805111
2026-04-25 06:00:00-06:00,23.975,23.975,4.845404,4.845404,8.538048,8.538048,331.78827,331.78827,307.53015,307.53015,9.9,9.9,0.0,0.0,10.142863935417973,10.142863935417973,307.53015,307.53015,0.25171742098297994,0.25171742098297994
2026-04-25 07:00:00-06:00,24.7,24.7,5.548571,5.548571,7.998847,7.998847,185.17953,185.17953,344.35883,344.35883,13.68,13.68,0.0,0.0,8.93450422972463,8.93450422972463,344.35883,344.35883,0.15986118535157962,0.15986118535157962
2026-04-25 08:00:00-06:00,26.25,26.25,4.104929,4.104929,5.0903587,5.0903587,183.16402,183.16402,176.1907,176.1907,14.759999,14.759999,0.0,0.0,5.4315612289734885,5.4315612289734885,176.1907,176.1907,0.09255157480522122,0.09255157480522122
2026-04-25 09:00:00-06:00,28.45,28.45,5.170937,5.170937,6.5710397,6.5710397,286.8549,286.8549,289.09088,289.09088,16.74,16.74,0.05,0.05,7.062701879473282,7.062701879473282,289.09088,289.09088,0.10471018500423548,0.10471018500423548
2026-04-25 10:00:00-06:00,29.825,29.825,7.953122,7.953122,9.702736,9.702736,246.35724,246.35724,252.76324,252.76324,21.779999,21.779999,0.05,0.05,10.301614591380261,10.301614591380261,252.76324,252.76324,0.08712671066745961,0.08712671066745961
2026-04-25 11:00:00-06:00,30.25,30.25,10.952347,10.952347,13.486879,13.486879,233.9744,233.9744,238.37405,238.37405,27.18,27.18,0.2,0.2,14.359194964223038,14.359194964223038,238.37405,238.37405,0.09057336263458057,0.09057336263458057
2026-04-25 12:00:00-06:00,30.45,30.45,13.561815,13.561815,16.95489,16.95489,228.43535,228.43535,231.7127,231.7127,31.859999,31.859999,0.3,0.3,18.134181613919203,18.134181613919203,231.7127,231.7127,0.09700989895054699,0.09700989895054699
2026-04-25 13:00:00-06:00,30.675,30.675,14.995309,14.995309,18.986317,18.986317,227.04843,227.04843,229.34048,229.34048,34.739998,34.739998,0.15,0.15,20.384766653912145,20.384766653912145,229.34048,229.34048,0.10267492015941368,0.10267492015941368
2026-04-25 14:00:00-06:00,30.425,30.425,16.240396,16.240396,20.988327,20.988327,233.50476,233.50476,234.20415,234.20415,37.26,37.26,0.10000001,0.10000001,22.67302205023116,22.67302205023116,234.20415,234.20415,0.11143055125561183,0.11143055125561183
2026-04-25 15:00:00-06:00,30.325,30.325,15.727446,15.727446,20.453594,20.453594,245.95168,245.95168,245.28401,245.28401,36.72,36.72,0.1,0.1,22.137350801334208,22.137350801334208,245.28401,245.28401,0.1142522512325248,0.1142522512325248
2026-04-25 16:00:00-06:00,29.8,29.8,15.734402,15.734402,20.833683,20.833683,251.1283,251.1283,249.89499,249.89499,34.739998,34.739998,0.05,0.05,22.670781524524436,22.670781524524436,249.89499,249.89499,0.12192957643231189,0.12192957643231189
2026-04-25 17:00:00-06:00,29.3,29.3,13.043875,13.043875,17.550125,17.550125,253.55296,253.55296,255.7467,255.7467,33.3,33.3,0.05,0.05,19.190036281209174,19.190036281209174,255.7467,255.7467,0.12889490160191702,0.12889490160191702
2026-04-25 18:00:00-06:00,28.075,28.075,9.483383,9.483383,13.724335,13.724335,253.42166,253.42166,257.7993,257.7993,26.64,26.64,0.05,0.05,15.339749053183528,15.339749053183528,257.7993,257.7993,0.16064122664949532,0.16064122664949532
2026-04-25 19:00:00-06:00,27.175,27.175,7.532142,7.532142,11.708651,11.708651,255.60475,255.60475,257.49155,257.49155,17.46,17.46,0.05,0.05,13.383242115362105,13.383242115362105,257.49155,257.49155,0.19399272764972153,0.19399272764972153
2026-04-25 20:00:00-06:00,26.375,26.375,7.701396,7.701396,12.096731,12.096731,254.87518,254.87518,259.2067,259.2067,14.219999,14.219999,0.099999994,0.099999994,13.859657418555546,13.859657418555546,259.2067,259.2067,0.19580348349128873,0.19580348349128873
2026-04-25 21:00:00-06:00,26.175,26.175,7.089714,7.089714,12.067669,12.067669,241.1247,241.1247,247.61737,247.61737,13.86,13.86,0.05,0.05,14.164700129805299,14.164700129805299,247.61737,247.61737,0.23157147199181122,0.23157147199181122
2026-04-25 22:00:00-06:00,26.150002,26.150002,7.642994,7.642994,13.045668,13.045668,243.15427,243.15427,248.065,248.065,12.959999,12.959999,0.0,0.0,15.32379513931064,15.32379513931064,248.065,248.065,0.2321989737498989,0.2321989737498989
2026-04-25 23:00:00-06:00,26.3,26.3,4.9298587,4.9298587,10.261022,10.261022,260.56924,260.56924,259.341,259.341,12.959999,12.959999,0.0,0.0,12.867833244896927,12.867833244896927,259.341,259.341,0.342187844828783,0.342187844828783
