date,temperature_2m_mean,temperature_2m_median,wind_speed_10m_mean,wind_speed_10m_median,wind_speed_100m_mean,wind_speed_100m_median,wind_direction_10m_mean,wind_direction_10m_median,wind_direction_100m_mean,wind_direction_100m_median,wind_gusts_10m_mean,wind_gusts_10m_median,rain_mean,rain_median,wind_speed_200m_mean,wind_speed_200m_median,wind_direction_200m_mean,wind_direction_200m_median,alpha_shear_mean,alpha_shear_median
2026-05-21 00:00:00-06:00,27.375,27.375,5.873144,5.873144,9.068706,9.068706,60.874348,60.874348,74.42072,74.42072,15.48,15.48,0.0,0.0,10.34209823891949,10.34209823891949,74.42072,74.42072,0.18753443094163463,0.18753443094163463
2026-05-21 01:00:00-06:00,26.85,26.85,7.137412,7.137412,10.431431,10.431431,28.764402,28.764402,46.973454,46.973454,12.24,12.24,0.0,0.0,11.697934264717215,11.697934264717215,46.973454,46.973454,0.16570551219151902,0.16570551219151902
2026-05-21 02:00:00-06:00,26.5,26.5,6.5756235,6.5756235,10.622284,10.622284,26.844204,26.844204,38.599007,38.599007,13.32,13.32,0.0,0.0,12.277598631626361,12.277598631626361,38.599007,38.599007,0.20816992242272025,0.20816992242272025
2026-05-21 03:00:00-06:00,26.2,26.2,6.651977,6.651977,10.361158,10.361158,12.681084,12.681084,25.501251,25.501251,11.879999,11.879999,0.0,0.0,11.845472680746646,11.845472680746646,25.501251,25.501251,0.19103846562903282,0.19103846562903282
2026-05-21 04:00:00-06:00,26.05,26.05,5.605713,5.605713,9.783865,9.783865,23.608547,23.608547,27.977379,27.977379,11.879999,11.879999,0.0,0.0,11.57173767164199,11.57173767164199,27.977379,27.977379,0.24212708389526263,0.24212708389526263
2026-05-21 05:00:00-06:00,25.900002,25.900002,6.354599,6.354599,11.5792675,11.5792675,10.811019,10.811019,15.4783535,15.4783535,11.16,11.16,0.0,0.0,13.877771704685845,13.877771704685845,15.4783535,15.4783535,0.25961921635706914,0.25961921635706914
2026-05-21 06:00:00-06:00,26.075,26.075,4.9515,4.9515,9.99337,9.99337,340.61044,340.61044,178.92561,178.92561,11.16,11.16,0.0,0.0,12.346859549717216,12.346859549717216,178.92561,178.92561,0.30571675459968917,0.30571675459968917
2026-05-21 07:00:00-06:00,27.974998,27.974998,4.5258465,4.5258465,11.489044,11.489044,319.8019,319.8019,337.585,337.585,13.32,13.32,0.0,0.0,15.280291211813507,15.280291211813507,337.585,337.585,0.4149242965537336,0.4149242965537336
2026-05-21 08:00:00-06:00,30.8,30.8,6.0025635,6.0025635,8.391263,8.391263,312.1006,312.1006,314.98676,314.98676,18.359999,18.359999,0.0,0.0,9.284757311310583,9.284757311310583,314.98676,314.98676,0.14710414657264903,0.14710414657264903
2026-05-21 09:00:00-06:00,33.050003,33.050003,6.6971674,6.6971674,8.567049,8.567049,280.3432,280.3432,288.98987,288.98987,20.88,20.88,0.0,0.0,9.227935558532552,9.227935558532552,288.98987,288.98987,0.1092707037167495,0.1092707037167495
2026-05-21 10:00:00-06:00,34.475,34.475,8.274324,8.274324,9.839127,9.839127,246.23955,246.23955,254.58539,254.58539,24.119999,24.119999,0.0,0.0,10.366010552736725,10.366010552736725,254.58539,254.58539,0.07419798967512709,0.07419798967512709
2026-05-21 11:00:00-06:00,34.725,34.725,11.611294,11.611294,13.689266,13.689266,226.53142,226.53142,230.24802,230.24802,29.34,29.34,0.0,0.0,14.384932018376755,14.384932018376755,230.24802,230.24802,0.071116339568581,0.071116339568581
2026-05-21 12:00:00-06:00,34.675,34.675,15.192352,15.192352,17.983137,17.983137,219.77663,219.77663,223.00407,223.00407,36.0,36.0,0.05,0.05,18.91979083702612,18.91979083702612,223.00407,223.00407,0.07302267287668421,0.07302267287668421
2026-05-21 13:00:00-06:00,34.5,34.5,16.879494,16.879494,21.152916,21.152916,221.06024,221.06024,220.95074,220.95074,39.78,39.78,0.05,0.05,22.640104358276915,22.640104358276915,220.95074,220.95074,0.09793938965082231,0.09793938965082231
2026-05-21 14:00:00-06:00,34.175,34.175,17.608059,17.608059,22.250898,22.250898,233.29767,233.29767,234.25189,234.25189,40.32,40.32,0.0,0.0,23.87555777679598,23.87555777679598,234.25189,234.25189,0.10179535702053896,0.10179535702053896
2026-05-21 15:00:00-06:00,33.6,33.6,11.543399,11.543399,14.094424,14.094424,239.52309,239.52309,239.10814,239.10814,39.96,39.96,0.0,0.0,14.967719335505993,14.967719335505993,239.10814,239.10814,0.08725843141726487,0.08725843141726487
2026-05-21 16:00:00-06:00,33.3,33.3,9.827998,9.827998,11.69755,11.69755,219.52017,219.52017,218.22284,218.22284,27.899998,27.899998,0.0,0.0,12.32712865300465,12.32712865300465,218.22284,218.22284,0.07569283315929559,0.07569283315929559
2026-05-21 17:00:00-06:00,32.475,32.475,7.580815,7.580815,9.440132,9.440132,239.80034,239.80034,238.56195,238.56195,24.66,24.66,0.05,0.05,10.084768671392048,10.084768671392048,238.56195,238.56195,0.09529540978942236,0.09529540978942236
2026-05-21 18:00:00-06:00,31.125,31.125,5.9675965,5.9675965,7.834216,7.834216,322.1322,322.1322,333.69418,333.69418,18.54,18.54,0.0,0.0,8.505049133465576,8.505049133465576,333.69418,333.69418,0.11710969002445201,0.11710969002445201
2026-05-21 19:00:00-06:00,29.875,29.875,6.721635,6.721635,10.312709,10.312709,7.834737,7.834737,12.429623,12.429623,15.12,15.12,0.0,0.0,11.744437118385019,11.744437118385019,12.429623,12.429623,0.18011399161998054,0.18011399161998054
2026-05-21 20:00:00-06:00,28.974998,28.974998,7.544076,7.544076,11.597068,11.597068,14.333846,14.333846,13.493842,13.493842,16.2,16.2,0.0,0.0,13.207136328972005,13.207136328972005,13.493842,13.493842,0.1854477630352179,0.1854477630352179
2026-05-21 21:00:00-06:00,28.575,28.575,4.731125,4.731125,7.4510193,7.4510193,175.26176,175.26176,353.26263,353.26263,14.939999,14.939999,0.0,0.0,8.559254358821883,8.559254358821883,353.26263,353.26263,0.20185173998966693,0.20185173998966693
2026-05-21 22:00:00-06:00,28.125,28.125,3.7476368,3.7476368,6.252512,6.252512,346.24402,346.24402,180.98415,180.98415,10.799999,10.799999,0.05,0.05,7.321337048080226,7.321337048080226,180.98415,180.98415,0.22022351001250712,0.22022351001250712
2026-05-21 23:00:00-06:00,27.825,27.825,1.4786909,1.4786909,3.4264193,3.4264193,184.48622,184.48622,22.6128,22.6128,8.1,8.1,0.0,0.0,3.7371412184894464,3.7371412184894464,22.6128,22.6128,0.12326110983726069,0.12326110983726069
2026-05-22 00:00:00-06:00,27.7,27.7,1.6813676,1.6813676,3.0811844,3.0811844,169.03522,169.03522,121.051285,121.051285,4.68,4.68,0.0,0.0,3.704555080457532,3.704555080457532,121.051285,121.051285,0.27054127002808337,0.27054127002808337
2026-05-22 01:00:00-06:00,27.400002,27.400002,1.7479985,1.7479985,1.8208588,1.8208588,196.84505,196.84505,223.14232,223.14232,4.8599997,4.8599997,0.0,0.0,2.407545119952143,2.407545119952143,223.14232,223.14232,0.3119738635854095,0.3119738635854095
2026-05-22 02:00:00-06:00,26.9,26.9,4.772063,4.772063,4.9308577,4.9308577,174.87312,174.87312,20.201176,20.201176,8.82,8.82,0.0,0.0,4.9796914082984856,4.9796914082984856,20.201176,20.201176,0.014244761599469313,0.014244761599469313
2026-05-22 03:00:00-06:00,26.525002,26.525002,5.5962887,5.5962887,7.4461093,7.4461093,173.76135,173.76135,13.98554,13.98554,10.98,10.98,0.0,0.0,8.155744822624996,8.155744822624996,13.98554,13.98554,0.12283121868429206,0.12283121868429206
2026-05-22 04:00:00-06:00,26.15,26.15,3.8478765,3.8478765,6.667178,6.667178,36.889965,36.889965,33.02723,33.02723,11.339999,11.339999,0.0,0.0,8.029826200162246,8.029826200162246,33.02723,33.02723,0.26679465793154195,0.26679465793154195
2026-05-22 05:00:00-06:00,26.45,26.45,4.3881893,4.3881893,7.6032686,7.6032686,132.07774,132.07774,113.59836,113.59836,10.259999,10.259999,0.0,0.0,8.975038244129749,8.975038244129749,113.59836,113.59836,0.24615637723736966,0.24615637723736966
2026-05-22 06:00:00-06:00,26.5,26.5,2.972498,2.972498,4.0766754,4.0766754,196.8451,196.8451,65.11827,65.11827,8.82,8.82,0.0,0.0,4.484060418200636,4.484060418200636,65.11827,65.11827,0.1381436668661367,0.1381436668661367
2026-05-22 07:00:00-06:00,28.25,28.25,4.3814187,4.3814187,5.980565,5.980565,186.40866,186.40866,197.22086,197.22086,13.679999,13.679999,0.0,0.0,6.5740871172406665,6.5740871172406665,197.22086,197.22086,0.12983833513187965,0.12983833513187965
2026-05-22 08:00:00-06:00,30.525,30.525,4.178317,4.178317,5.2825813,5.2825813,346.25708,346.25708,346.3376,346.3376,16.380001,16.380001,0.0,0.0,5.6690486602332,5.6690486602332,346.3376,346.3376,0.1013379746105158,0.1013379746105158
2026-05-22 09:00:00-06:00,32.675,32.675,3.4745026,3.4745026,4.591528,4.591528,306.4716,306.4716,318.3316,318.3316,17.28,17.28,0.0,0.0,4.9941900664881835,4.9941900664881835,318.3316,318.3316,0.12219994889994056,0.12219994889994056
2026-05-22 10:00:00-06:00,34.4,34.4,3.1503081,3.1503081,3.2873917,3.2873917,226.97266,226.97266,246.40707,246.40707,19.98,19.98,0.0,0.0,3.431761748584797,3.431761748584797,246.40707,246.40707,0.0847614373878546,0.0847614373878546
2026-05-22 11:00:00-06:00,34.5,34.5,11.363018,11.363018,13.125167,13.125167,200.70416,200.70416,201.13101,201.13101,31.5,31.5,0.0,0.0,13.707345093540201,13.707345093540201,201.13101,201.13101,0.06254202997323864,0.06254202997323864
2026-05-22 12:00:00-06:00,34.199997,34.199997,15.085997,15.085997,17.927713,17.927713,200.0331,200.0331,200.27542,200.27542,36.899998,36.899998,0.05,0.05,18.884093651204168,18.884093651204168,200.27542,200.27542,0.07469742384068892,0.07469742384068892
2026-05-22 13:00:00-06:00,34.65,34.65,13.618865,13.618865,16.44917,16.44917,204.5549,204.5549,203.25302,203.25302,37.08,37.08,0.0,0.0,17.412359597412916,17.412359597412916,203.25302,203.25302,0.08178226776178163,0.08178226776178163
2026-05-22 14:00:00-06:00,34.075,34.075,15.435958,15.435958,19.037851,19.037851,204.75009,204.75009,203.29874,203.29874,36.18,36.18,0.0,0.0,20.27867606346754,20.27867606346754,203.29874,203.29874,0.09107363485836684,0.09107363485836684
2026-05-22 15:00:00-06:00,33.55,33.55,10.774442,10.774442,13.191707,13.191707,208.04373,208.04373,206.08258,206.08258,36.18,36.18,0.0,0.0,14.020501699838354,14.020501699838354,206.08258,206.08258,0.08799810678332884,0.08799810678332884
2026-05-22 16:00:00-06:00,32.975,32.975,10.908204,10.908204,13.448597,13.448597,207.03845,207.03845,205.47568,205.47568,29.699999,29.699999,0.0,0.0,14.323519287715868,14.323519287715868,205.47568,205.47568,0.09114359492350241,0.09114359492350241
2026-05-22 17:00:00-06:00,31.325,31.325,6.2915874,6.2915874,7.629982,7.629982,213.46283,213.46283,213.22575,213.22575,26.279999,26.279999,0.05,0.05,8.086173481488572,8.086173481488572,213.22575,213.22575,0.08402839323306036,0.08402839323306036
2026-05-22 18:00:00-06:00,30.65,30.65,4.2002096,4.2002096,5.202867,5.202867,256.26703,256.26703,252.71289,252.71289,17.279999,17.279999,0.2,0.2,5.551043593869169,5.551043593869169,252.71289,252.71289,0.08616034540530995,0.08616034540530995
2026-05-22 19:00:00-06:00,30.175,30.175,2.688777,2.688777,3.5664349,3.5664349,237.65982,237.65982,241.54659,241.54659,11.16,11.16,0.0,0.0,3.8864813789092105,3.8864813789092105,241.54659,241.54659,0.11294555667335693,0.11294555667335693
2026-05-22 20:00:00-06:00,29.95,29.95,4.4529543,4.4529543,6.0637565,6.0637565,198.43498,198.43498,198.4509,198.4509,7.5599995,7.5599995,0.0,0.0,6.657060528567365,6.657060528567365,198.4509,198.4509,0.1302962255540311,0.1302962255540311
2026-05-22 21:00:00-06:00,29.75,29.75,4.4620457,4.4620457,7.702015,7.702015,183.27316,183.27316,183.94107,183.94107,9.54,9.54,0.0,0.0,9.077759875772852,9.077759875772852,183.94107,183.94107,0.2371748651815959,0.2371748651815959
2026-05-22 22:00:00-06:00,29.425,29.425,1.0595429,1.0595429,3.6471758,3.6471758,215.78244,215.78244,195.59589,195.59589,7.38,7.38,0.0,0.0,4.608679724958922,4.608679724958922,195.59589,195.59589,0.29469751655553317,0.29469751655553317
2026-05-22 23:00:00-06:00,28.925,28.925,0.12727922,0.12727922,1.3107629,1.3107629,247.49994,247.49994,196.84511,196.84511,2.1599998,2.1599998,0.0,0.0,1.4473427976501025,1.4473427976501025,196.84511,196.84511,0.143,0.143
