date,temperature_2m_mean,temperature_2m_median,wind_speed_10m_mean,wind_speed_10m_median,wind_speed_100m_mean,wind_speed_100m_median,wind_direction_10m_mean,wind_direction_10m_median,wind_direction_100m_mean,wind_direction_100m_median,wind_gusts_10m_mean,wind_gusts_10m_median,rain_mean,rain_median,wind_speed_200m_mean,wind_speed_200m_median,wind_direction_200m_mean,wind_direction_200m_median,alpha_shear_mean,alpha_shear_median
2026-03-20 00:00:00-06:00,24.725,24.725,1.5684084,1.5684084,6.1826634,6.1826634,98.51896,98.51896,120.9552,120.9552,3.06,3.06,0.0,0.0,7.763358732363413,7.763358732363413,120.9552,120.9552,0.31014375151102974,0.31014375151102974
2026-03-20 01:00:00-06:00,24.3,24.3,2.906435,2.906435,6.047767,6.047767,49.31442,49.31442,91.042656,91.042656,3.96,3.96,0.0,0.0,7.540566415064852,7.540566415064852,91.042656,91.042656,0.3184745893721456,0.3184745893721456
2026-03-20 02:00:00-06:00,23.8,23.8,4.880845,4.880845,7.630887,7.630887,30.023808,30.023808,70.37756,70.37756,8.46,8.46,0.0,0.0,8.737651869136187,8.737651869136187,70.37756,70.37756,0.18856374117150465,0.18856374117150465
2026-03-20 03:00:00-06:00,23.275002,23.275002,4.47576,4.47576,5.8249226,5.8249226,189.66739,189.66739,58.2826,58.2826,9.719999,9.719999,0.0,0.0,7.034102683353373,7.034102683353373,58.2826,58.2826,0.23466750301293626,0.23466750301293626
2026-03-20 04:00:00-06:00,22.925,22.925,3.0113347,3.0113347,3.2772686,3.2772686,347.15314,347.15314,61.953102,61.953102,7.92,7.92,0.0,0.0,4.0583712602528275,4.0583712602528275,61.953102,61.953102,0.26350009699472565,0.26350009699472565
2026-03-20 05:00:00-06:00,22.725,22.725,2.645883,2.645883,1.4644563,1.4644563,328.1,328.1,191.23972,191.23972,6.12,6.12,0.0,0.0,1.5344107363508728,1.5344107363508728,191.23972,191.23972,0.09894371147319996,0.09894371147319996
2026-03-20 06:00:00-06:00,22.65,22.65,2.8871884,2.8871884,3.4812372,3.4812372,317.28693,317.28693,190.02266,190.02266,6.66,6.66,0.0,0.0,3.710671789116345,3.710671789116345,190.02266,190.02266,0.1270037245282662,0.1270037245282662
2026-03-20 07:00:00-06:00,24.5,24.5,8.47388,8.47388,13.600169,13.600169,215.45628,215.45628,212.41605,212.41605,15.48,15.48,0.0,0.0,15.700826657065841,15.700826657065841,212.41605,212.41605,0.2117218073225612,0.2117218073225612
2026-03-20 08:00:00-06:00,27.150002,27.150002,4.9904966,4.9904966,6.7005835,6.7005835,253.15495,253.15495,248.27408,248.27408,17.099998,17.099998,0.0,0.0,7.324077623294044,7.324077623294044,248.27408,248.27408,0.13045328219533125,0.13045328219533125
2026-03-20 09:00:00-06:00,29.2,29.2,5.101854,5.101854,6.068502,6.068502,222.05182,222.05182,224.3927,224.3927,17.64,17.64,0.0,0.0,6.394295632652425,6.394295632652425,224.3927,224.3927,0.07590983523173686,0.07590983523173686
