date,temperature_2m_mean,temperature_2m_median,wind_speed_10m_mean,wind_speed_10m_median,wind_speed_100m_mean,wind_speed_100m_median,wind_direction_10m_mean,wind_direction_10m_median,wind_direction_100m_mean,wind_direction_100m_median,wind_gusts_10m_mean,wind_gusts_10m_median,rain_mean,rain_median,wind_speed_200m_mean,wind_speed_200m_median,wind_direction_200m_mean,wind_direction_200m_median,alpha_shear_mean,alpha_shear_median
2026-03-15 00:00:00-06:00,24.55,24.55,6.840598,6.840598,14.171185,14.171185,335.4754,335.4754,339.96622,339.96622,12.599999,12.599999,0.0,0.0,17.647025816228133,17.647025816228133,339.96622,339.96622,0.317454889308015,0.317454889308015
2026-03-15 01:00:00-06:00,24.575,24.575,5.702342,5.702342,12.319399,12.319399,320.0317,320.0317,330.3499,330.3499,12.059999,12.059999,0.0,0.0,15.534438478776146,15.534438478776146,330.3499,330.3499,0.3347913694423028,0.3347913694423028
2026-03-15 02:00:00-06:00,24.35,24.35,5.0169477,5.0169477,10.96481,10.96481,291.99643,291.99643,310.1668,310.1668,11.339999,11.339999,0.0,0.0,13.97781034544894,13.97781034544894,310.1668,310.1668,0.3537297897831983,0.3537297897831983
2026-03-15 03:00:00-06:00,24.525002,24.525002,5.995247,5.995247,12.219241,12.219241,287.48096,287.48096,301.997,301.997,10.799999,10.799999,0.0,0.0,15.154571899647308,15.154571899647308,301.997,301.997,0.3124744937178301,0.3124744937178301
2026-03-15 04:00:00-06:00,24.650002,24.650002,5.2121162,5.2121162,11.851145,11.851145,294.82703,294.82703,298.851,298.851,11.879999,11.879999,0.0,0.0,15.182064581834947,15.182064581834947,298.851,298.851,0.35853212874028206,0.35853212874028206
2026-03-15 05:00:00-06:00,24.025,24.025,3.9966483,3.9966483,10.6572895,10.6572895,315.0,315.0,308.6371,308.6371,9.360001,9.360001,0.0,0.0,14.322024936271085,14.322024936271085,308.6371,308.6371,0.4256091053250789,0.4256091053250789
2026-03-15 06:00:00-06:00,23.55,23.55,4.321256,4.321256,11.060665,11.060665,305.6883,305.6883,304.69626,304.69626,6.66,6.66,0.0,0.0,14.686391745698007,14.686391745698007,304.69626,304.69626,0.4079095744850785,0.4079095744850785
2026-03-15 07:00:00-06:00,24.65,24.65,6.502743,6.502743,11.560322,11.560322,314.45996,314.45996,313.9109,313.9109,12.779999,12.779999,0.0,0.0,13.753233637724819,13.753233637724819,313.9109,313.9109,0.2527680030073184,0.2527680030073184
2026-03-15 08:00:00-06:00,27.325,27.325,4.735314,4.735314,6.8958154,6.8958154,310.8702,310.8702,310.64636,310.64636,15.48,15.48,0.0,0.0,7.7220099806366065,7.7220099806366065,310.64636,310.64636,0.16299420292651418,0.16299420292651418
2026-03-15 09:00:00-06:00,30.225,30.225,5.706547,5.706547,7.2578855,7.2578855,287.64862,287.64862,293.1227,293.1227,19.619999,19.619999,0.0,0.0,7.802915131810482,7.802915131810482,293.1227,293.1227,0.10359444152613909,0.10359444152613909
2026-03-15 10:00:00-06:00,32.3,32.3,8.777769,8.777769,10.669207,10.669207,251.26596,251.26596,259.17026,259.17026,25.199999,25.199999,0.0,0.0,11.315338069415347,11.315338069415347,259.17026,259.17026,0.08333201214901453,0.08333201214901453
2026-03-15 11:00:00-06:00,33.15,33.15,13.273174,13.273174,15.874357,15.874357,235.9958,235.9958,241.74045,241.74045,32.76,32.76,0.0,0.0,16.75304345352779,16.75304345352779,241.74045,241.74045,0.07763902438712222,0.07763902438712222
2026-03-15 12:00:00-06:00,32.95,32.95,18.481197,18.481197,22.843084,22.843084,233.3167,233.3167,236.47954,236.47954,41.94,41.94,0.0,0.0,24.34779121591771,24.34779121591771,236.47954,236.47954,0.09174541132952282,0.09174541132952282
2026-03-15 13:00:00-06:00,32.625,32.625,21.54319,21.54319,27.505816,27.505816,237.61424,237.61424,239.41623,239.41623,47.519997,47.519997,0.0,0.0,29.605299486597836,29.605299486597836,239.41623,239.41623,0.1060448978883656,0.1060448978883656
2026-03-15 14:00:00-06:00,32.225,32.225,20.775366,20.775366,26.503273,26.503273,242.22934,242.22934,243.70703,243.70703,48.42,48.42,0.0,0.0,28.519122476478934,28.519122476478934,243.70703,243.70703,0.10560204074231701,0.10560204074231701
2026-03-15 15:00:00-06:00,31.775,31.775,18.024668,18.024668,23.133408,23.133408,249.96237,249.96237,250.9472,250.9472,45.36,45.36,0.0,0.0,24.9384793925635,24.9384793925635,250.9472,250.9472,0.10817929952036764,0.10817929952036764
2026-03-15 16:00:00-06:00,30.8,30.8,18.688421,18.688421,24.546469,24.546469,251.86307,251.86307,253.264,253.264,41.58,41.58,0.0,0.0,26.64624545160753,26.64624545160753,253.264,253.264,0.11843318457706067,0.11843318457706067
2026-03-15 17:00:00-06:00,29.925,29.925,16.79383,16.79383,22.453236,22.453236,256.86932,256.86932,257.9328,257.9328,40.32,40.32,0.0,0.0,24.504601492583145,24.504601492583145,257.9328,257.9328,0.12611584228632206,0.12611584228632206
2026-03-15 18:00:00-06:00,29.275002,29.275002,12.3601265,12.3601265,17.017414,17.017414,263.46347,263.46347,265.57913,265.57913,35.1,35.1,0.0,0.0,18.737463806535153,18.737463806535153,265.57913,265.57913,0.13910048991321372,0.13910048991321372
2026-03-15 19:00:00-06:00,28.7,28.7,7.215533,7.215533,10.458469,10.458469,249.91339,249.91339,252.90344,252.90344,24.66,24.66,0.0,0.0,11.697335928614708,11.697335928614708,252.90344,252.90344,0.15356897301624509,0.15356897301624509
2026-03-15 20:00:00-06:00,28.075,28.075,4.402787,4.402787,6.94623,6.94623,291.99518,291.99518,140.15239,140.15239,12.6,12.6,0.0,0.0,7.9707799406525774,7.9707799406525774,140.15239,140.15239,0.18069534516804264,0.18069534516804264
2026-03-15 21:00:00-06:00,27.3,27.3,4.756913,4.756913,7.497919,7.497919,333.53506,333.53506,163.17421,163.17421,10.619999,10.619999,0.0,0.0,8.615204172858972,8.615204172858972,163.17421,163.17421,0.18977152220996907,0.18977152220996907
2026-03-15 22:00:00-06:00,26.55,26.55,2.9407842,2.9407842,5.190114,5.190114,177.70872,177.70872,174.83952,174.83952,9.18,9.18,0.0,0.0,6.3234160618309385,6.3234160618309385,174.83952,174.83952,0.1919834871013647,0.1919834871013647
2026-03-15 23:00:00-06:00,26.2,26.2,1.7711508,1.7711508,4.4797554,4.4797554,164.51819,164.51819,291.6949,291.6949,5.04,5.04,0.0,0.0,5.933750875749013,5.933750875749013,291.6949,291.6949,0.3698768743880222,0.3698768743880222
2026-03-16 00:00:00-06:00,25.724998,25.724998,3.1182969,3.1182969,7.552929,7.552929,325.79544,325.79544,298.02173,298.02173,4.68,4.68,0.0,0.0,9.863655448916424,9.863655448916424,298.02173,298.02173,0.39389137780100403,0.39389137780100403
